
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 29-Oct-2025 at 22:26:08.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
       (s)             (N)             (N)             (N)             (N)             (N)             (N)
    8.5125   9.9461937E+05   1.4040936E+06   9.9009820E+05   7.9631123E+05   1.2066584E+06   7.9179167E+05
    8.5250   9.9448746E+05   1.4042713E+06   9.8991309E+05   7.9612554E+05   1.2069121E+06   7.9154265E+05
    8.5375   9.9435522E+05   1.4044453E+06   9.8973253E+05   7.9594133E+05   1.2071616E+06   7.9129694E+05
    8.5500   9.9422262E+05   1.4046160E+06   9.8955642E+05   7.9575881E+05   1.2074065E+06   7.9105489E+05
    8.5625   9.9409012E+05   1.4047826E+06   9.8938508E+05   7.9557815E+05   1.2076467E+06   7.9081690E+05
    8.5750   9.9395809E+05   1.4049449E+06   9.8921874E+05   7.9539958E+05   1.2078819E+06   7.9058335E+05
    8.5875   9.9382691E+05   1.4051022E+06   9.8905763E+05   7.9522330E+05   1.2081118E+06   7.9035467E+05
    8.6000   9.9369698E+05   1.4052542E+06   9.8890198E+05   7.9504954E+05   1.2083359E+06   7.9013130E+05
    8.6125   9.9356869E+05   1.4054003E+06   9.8875203E+05   7.9487853E+05   1.2085541E+06   7.8991368E+05
    8.6250   9.9344243E+05   1.4055400E+06   9.8860798E+05   7.9471052E+05   1.2087658E+06   7.8970226E+05
    8.6375   9.9331855E+05   1.4056729E+06   9.8847003E+05   7.9454575E+05   1.2089707E+06   7.8949751E+05
    8.6500   9.9319693E+05   1.4057995E+06   9.8833792E+05   7.9438449E+05   1.2091683E+06   7.8929987E+05
    8.6625   9.9307838E+05   1.4059185E+06   9.8821231E+05   7.9422698E+05   1.2093583E+06   7.8910981E+05
    8.6750   9.9296276E+05   1.4060303E+06   9.8809294E+05   7.9407346E+05   1.2095401E+06   7.8892772E+05
    8.6875   9.9285039E+05   1.4061344E+06   9.8798002E+05   7.9392418E+05   1.2097135E+06   7.8875403E+05
    8.7000   9.9274139E+05   1.4062308E+06   9.8787358E+05   7.9377936E+05   1.2098781E+06   7.8858910E+05
    8.7125   9.9263586E+05   1.4063195E+06   9.8777365E+05   7.9363919E+05   1.2100335E+06   7.8843326E+05
    8.7250   9.9253389E+05   1.4064003E+06   9.8768026E+05   7.9350389E+05   1.2101794E+06   7.8828681E+05
    8.7375   9.9243552E+05   1.4064733E+06   9.8759343E+05   7.9337361E+05   1.2103157E+06   7.8815002E+05
    8.7500   9.9234080E+05   1.4065384E+06   9.8751317E+05   7.9324852E+05   1.2104419E+06   7.8802311E+05
    8.7625   9.9224976E+05   1.4065957E+06   9.8743951E+05   7.9312877E+05   1.2105581E+06   7.8790626E+05
    8.7750   9.9216200E+05   1.4066459E+06   9.8737207E+05   7.9301451E+05   1.2106639E+06   7.8779963E+05
    8.7875   9.9207814E+05   1.4066880E+06   9.8731148E+05   7.9290586E+05   1.2107592E+06   7.8770335E+05
    8.8000   9.9199786E+05   1.4067226E+06   9.8725745E+05   7.9280296E+05   1.2108439E+06   7.8761752E+05
    8.8125   9.9192140E+05   1.4067492E+06   9.8721029E+05   7.9270595E+05   1.2109178E+06   7.8754223E+05
    8.8250   9.9184885E+05   1.4067677E+06   9.8717012E+05   7.9261498E+05   1.2109808E+06   7.8747755E+05
    8.8375   9.9178035E+05   1.4067778E+06   9.8713714E+05   7.9253018E+05   1.2110326E+06   7.8742354E+05
    8.8500   9.9171604E+05   1.4067792E+06   9.8711157E+05   7.9245171E+05   1.2110730E+06   7.8738025E+05
    8.8625   9.9165609E+05   1.4067716E+06   9.8709361E+05   7.9237971E+05   1.2111020E+06   7.8734772E+05
    8.8750   9.9160062E+05   1.4067549E+06   9.8708349E+05   7.9231435E+05   1.2111192E+06   7.8732598E+05
    8.8875   9.9154980E+05   1.4067287E+06   9.8708140E+05   7.9225577E+05   1.2111246E+06   7.8731505E+05
    8.9000   9.9150327E+05   1.4066937E+06   9.8708705E+05   7.9220409E+05   1.2111178E+06   7.8731493E+05
    8.9125   9.9146171E+05   1.4066486E+06   9.8710117E+05   7.9215944E+05   1.2110988E+06   7.8732563E+05
    8.9250   9.9142480E+05   1.4065941E+06   9.8712346E+05   7.9212193E+05   1.2110673E+06   7.8734711E+05
    8.9375   9.9139275E+05   1.4065299E+06   9.8715416E+05   7.9209161E+05   1.2110233E+06   7.8737933E+05
    8.9500   9.9136558E+05   1.4064560E+06   9.8719328E+05   7.9206853E+05   1.2109666E+06   7.8742222E+05
    8.9625   9.9134329E+05   1.4063724E+06   9.8724081E+05   7.9205271E+05   1.2108973E+06   7.8747569E+05
    8.9750   9.9132592E+05   1.4062792E+06   9.8729674E+05   7.9204411E+05   1.2108154E+06   7.8753963E+05
    8.9875   9.9131345E+05   1.4061765E+06   9.8736100E+05   7.9204268E+05   1.2107208E+06   7.8761390E+05
    9.0000   9.9130590E+05   1.4060644E+06   9.8743354E+05   7.9204832E+05   1.2106138E+06   7.8769834E+05
    9.0125   9.9130330E+05   1.4059430E+06   9.8751426E+05   7.9206092E+05   1.2104944E+06   7.8779279E+05
    9.0250   9.9130521E+05   1.4058134E+06   9.8760260E+05   7.9208034E+05   1.2103627E+06   7.8789706E+05
    9.0375   9.9131226E+05   1.4056745E+06   9.8769906E+05   7.9210642E+05   1.2102191E+06   7.8801096E+05
    9.0500   9.9132414E+05   1.4055270E+06   9.8780313E+05   7.9213898E+05   1.2100637E+06   7.8813430E+05
    9.0625   9.9134112E+05   1.4053708E+06   9.8791489E+05   7.9217785E+05   1.2098966E+06   7.8826689E+05
    9.0750   9.9136331E+05   1.4052058E+06   9.8803424E+05   7.9222286E+05   1.2097181E+06   7.8840854E+05
    9.0875   9.9139088E+05   1.4050319E+06   9.8816111E+05   7.9227382E+05   1.2095284E+06   7.8855908E+05
    9.1000   9.9142399E+05   1.4048491E+06   9.8829543E+05   7.9233057E+05   1.2093276E+06   7.8871835E+05
    9.1125   9.9146284E+05   1.4046573E+06   9.8843712E+05   7.9239297E+05   1.2091158E+06   7.8888620E+05
    9.1250   9.9150761E+05   1.4044563E+06   9.8858611E+05   7.9246086E+05   1.2088933E+06   7.8906247E+05
    9.1375   9.9155845E+05   1.4042461E+06   9.8874227E+05   7.9253412E+05   1.2086602E+06   7.8924704E+05
    9.1500   9.9161504E+05   1.4040274E+06   9.8890501E+05   7.9261261E+05   1.2084165E+06   7.8943977E+05
    9.1625   9.9167806E+05   1.4037994E+06   9.8907474E+05   7.9269623E+05   1.2081624E+06   7.8964052E+05
    9.1750   9.9174716E+05   1.4035627E+06   9.8925085E+05   7.9278486E+05   1.2078980E+06   7.8984914E+05
    9.1875   9.9182253E+05   1.4033173E+06   9.8943326E+05   7.9287839E+05   1.2076235E+06   7.9006549E+05
    9.2000   9.9190411E+05   1.4030633E+06   9.8962169E+05   7.9297672E+05   1.2073390E+06   7.9028939E+05
    9.2125   9.9199183E+05   1.4028010E+06   9.8981583E+05   7.9307972E+05   1.2070447E+06   7.9052064E+05
    9.2250   9.9208558E+05   1.4025308E+06   9.9001537E+05   7.9318728E+05   1.2067409E+06   7.9075905E+05
    9.2375   9.9218521E+05   1.4022529E+06   9.9021999E+05   7.9329929E+05   1.2064278E+06   7.9100436E+05
    9.2500   9.9229056E+05   1.4019676E+06   9.9042934E+05   7.9341562E+05   1.2061056E+06   7.9125632E+05
    9.2625   9.9240141E+05   1.4016755E+06   9.9064308E+05   7.9353615E+05   1.2057748E+06   7.9151464E+05
    9.2750   9.9251711E+05   1.4013775E+06   9.9086045E+05   7.9366076E+05   1.2054356E+06   7.9177901E+05
    9.2875   9.9263798E+05   1.4010732E+06   9.9108166E+05   7.9378934E+05   1.2050883E+06   7.9204911E+05
    9.3000   9.9276341E+05   1.4007635E+06   9.9130604E+05   7.9392178E+05   1.2047335E+06   7.9232460E+05
    9.3125   9.9289332E+05   1.4004483E+06   9.9153348E+05   7.9405800E+05   1.2043713E+06   7.9260512E+05
    9.3250   9.9302746E+05   1.4001281E+06   9.9176369E+05   7.9419791E+05   1.2040023E+06   7.9289034E+05
    9.3375   9.9316562E+05   1.3998031E+06   9.9199646E+05   7.9434147E+05   1.2036267E+06   7.9317988E+05
    9.3500   9.9330759E+05   1.3994734E+06   9.9223160E+05   7.9448864E+05   1.2032449E+06   7.9347339E+05
    9.3625   9.9345314E+05   1.3991392E+06   9.9246891E+05   7.9463939E+05   1.2028572E+06   7.9377052E+05
    9.3750   9.9360207E+05   1.3988006E+06   9.9270823E+05   7.9479372E+05   1.2024639E+06   7.9407089E+05
    9.3875   9.9375412E+05   1.3984578E+06   9.9294937E+05   7.9495164E+05   1.2020652E+06   7.9437417E+05
    9.4000   9.9390864E+05   1.3981118E+06   9.9319173E+05   7.9511317E+05   1.2016616E+06   7.9467998E+05
    9.4125   9.9406586E+05   1.3977619E+06   9.9343564E+05   7.9527832E+05   1.2012532E+06   7.9498798E+05
    9.4250   9.9422512E+05   1.3974090E+06   9.9368049E+05   7.9544710E+05   1.2008404E+06   7.9529780E+05
    9.4375   9.9438624E+05   1.3970531E+06   9.9392620E+05   7.9561951E+05   1.2004235E+06   7.9560906E+05
    9.4500   9.9454884E+05   1.3966947E+06   9.9417245E+05   7.9579556E+05   1.2000027E+06   7.9592139E+05
    9.4625   9.9471257E+05   1.3963341E+06   9.9441895E+05   7.9597519E+05   1.1995784E+06   7.9623439E+05
    9.4750   9.9487703E+05   1.3959718E+06   9.9466539E+05   7.9615835E+05   1.1991510E+06   7.9654767E+05
    9.4875   9.9504184E+05   1.3956083E+06   9.9491143E+05   7.9634495E+05   1.1987209E+06   7.9686081E+05
    9.5000   9.9520661E+05   1.3952441E+06   9.9515671E+05   7.9653486E+05   1.1982886E+06   7.9717338E+05
    9.5125   9.9537097E+05   1.3948796E+06   9.9540089E+05   7.9672795E+05   1.1978544E+06   7.9748495E+05
    9.5250   9.9553415E+05   1.3945160E+06   9.9564319E+05   7.9692401E+05   1.1974189E+06   7.9779509E+05
    9.5375   9.9569632E+05   1.3941530E+06   9.9588376E+05   7.9712285E+05   1.1969825E+06   7.9810337E+05
    9.5500   9.9585683E+05   1.3937916E+06   9.9612192E+05   7.9732422E+05   1.1965459E+06   7.9840935E+05
    9.5625   9.9601555E+05   1.3934318E+06   9.9635745E+05   7.9752787E+05   1.1961095E+06   7.9871260E+05
    9.5750   9.9617224E+05   1.3930742E+06   9.9659002E+05   7.9773351E+05   1.1956737E+06   7.9901273E+05
    9.5875   9.9632673E+05   1.3927190E+06   9.9681935E+05   7.9794086E+05   1.1952393E+06   7.9930935E+05
    9.6000   9.9647888E+05   1.3923665E+06   9.9704514E+05   7.9814960E+05   1.1948065E+06   7.9960207E+05
    9.6125   9.9662859E+05   1.3920168E+06   9.9726714E+05   7.9835941E+05   1.1943759E+06   7.9989055E+05
    9.6250   9.9677580E+05   1.3916702E+06   9.9748507E+05   7.9856998E+05   1.1939479E+06   8.0017447E+05
    9.6375   9.9692046E+05   1.3913270E+06   9.9769867E+05   7.9878097E+05   1.1935229E+06   8.0045351E+05
    9.6500   9.9706217E+05   1.3909877E+06   9.9790731E+05   7.9899203E+05   1.1931015E+06   8.0072737E+05
    9.6625   9.9720135E+05   1.3906521E+06   9.9811116E+05   7.9920280E+05   1.1926838E+06   8.0099578E+05
    9.6750   9.9733766E+05   1.3903208E+06   9.9830959E+05   7.9941292E+05   1.1922705E+06   8.0125846E+05
    9.6875   9.9747119E+05   1.3899938E+06   9.9850242E+05   7.9962201E+05   1.1918618E+06   8.0151517E+05
    9.7000   9.9760186E+05   1.3896716E+06   9.9868929E+05   7.9982968E+05   1.1914581E+06   8.0176562E+05
    9.7125   9.9772962E+05   1.3893545E+06   9.9886987E+05   8.0003551E+05   1.1910598E+06   8.0200957E+05
    9.7250   9.9785440E+05   1.3890429E+06   9.9904379E+05   8.0023909E+05   1.1906674E+06   8.0224674E+05
    9.7375   9.9797612E+05   1.3887371E+06   9.9921069E+05   8.0043998E+05   1.1902814E+06   8.0247685E+05
    9.7500   9.9809468E+05   1.3884377E+06   9.9937021E+05   8.0063773E+05   1.1899021E+06   8.0269962E+05
    9.7625   9.9820998E+05   1.3881449E+06   9.9952201E+05   8.0083187E+05   1.1895300E+06   8.0291476E+05
    9.7750   9.9832159E+05   1.3878599E+06   9.9966540E+05   8.0102196E+05   1.1891657E+06   8.0312195E+05
    9.7875   9.9842983E+05   1.3875822E+06   9.9980050E+05   8.0120752E+05   1.1888096E+06   8.0332089E+05
    9.8000   9.9853431E+05   1.3873129E+06   9.9992672E+05   8.0138810E+05   1.1884622E+06   8.0351127E+05
    9.8125   9.9863508E+05   1.3870519E+06   1.0000440E+06   8.0156325E+05   1.1881241E+06   8.0369276E+05
    9.8250   9.9873203E+05   1.3867998E+06   1.0001520E+06   8.0173257E+05   1.1877956E+06   8.0386506E+05
    9.8375   9.9882514E+05   1.3865566E+06   1.0002506E+06   8.0189564E+05   1.1874774E+06   8.0402787E+05
    9.8500   9.9891434E+05   1.3863226E+06   1.0003398E+06   8.0205210E+05   1.1871697E+06   8.0418089E+05
    9.8625   9.9899960E+05   1.3860980E+06   1.0004194E+06   8.0220161E+05   1.1868730E+06   8.0432383E+05
    9.8750   9.9908089E+05   1.3858830E+06   1.0004894E+06   8.0234386E+05   1.1865877E+06   8.0445641E+05
    9.8875   9.9915816E+05   1.3856775E+06   1.0005498E+06   8.0247860E+05   1.1863142E+06   8.0457840E+05
    9.9000   9.9923105E+05   1.3854823E+06   1.0006003E+06   8.0260558E+05   1.1860526E+06   8.0468952E+05
    9.9125   9.9929986E+05   1.3852969E+06   1.0006413E+06   8.0272461E+05   1.1858034E+06   8.0478955E+05
    9.9250   9.9936424E+05   1.3851218E+06   1.0006726E+06   8.0283552E+05   1.1855667E+06   8.0487826E+05
    9.9375   9.9942414E+05   1.3849570E+06   1.0006942E+06   8.0293818E+05   1.1853429E+06   8.0495543E+05
    9.9500   9.9947941E+05   1.3848028E+06   1.0007062E+06   8.0303246E+05   1.1851322E+06   8.0502085E+05
    9.9625   9.9952985E+05   1.3846593E+06   1.0007086E+06   8.0311828E+05   1.1849347E+06   8.0507431E+05
    9.9750   9.9957526E+05   1.3845270E+06   1.0007015E+06   8.0319556E+05   1.1847507E+06   8.0511561E+05
    9.9875   9.9961540E+05   1.3844059E+06   1.0006849E+06   8.0326422E+05   1.1845806E+06   8.0514455E+05
   10.0000   9.9965002E+05   1.3842966E+06   1.0006587E+06   8.0332423E+05   1.1844244E+06   8.0516093E+05
   10.0125   9.9967886E+05   1.3841991E+06   1.0006230E+06   8.0337552E+05   1.1842825E+06   8.0516457E+05
   10.0250   9.9970136E+05   1.3841143E+06   1.0005776E+06   8.0341806E+05   1.1841551E+06   8.0515527E+05
   10.0375   9.9971760E+05   1.3840420E+06   1.0005228E+06   8.0345183E+05   1.1840425E+06   8.0513288E+05
   10.0500   9.9972711E+05   1.3839826E+06   1.0004586E+06   8.0347680E+05   1.1839449E+06   8.0509725E+05
   10.0625   9.9972974E+05   1.3839364E+06   1.0003849E+06   8.0349296E+05   1.1838626E+06   8.0504824E+05
   10.0750   9.9972527E+05   1.3839035E+06   1.0003020E+06   8.0350031E+05   1.1837957E+06   8.0498577E+05
   10.0875   9.9971355E+05   1.3838841E+06   1.0002099E+06   8.0349887E+05   1.1837446E+06   8.0490976E+05
   10.1000   9.9969442E+05   1.3838781E+06   1.0001089E+06   8.0348866E+05   1.1837094E+06   8.0482018E+05
   10.1125   9.9966779E+05   1.3838857E+06   9.9999897E+05   8.0346973E+05   1.1836901E+06   8.0471704E+05
   10.1250   9.9963357E+05   1.3839068E+06   9.9988039E+05   8.0344212E+05   1.1836870E+06   8.0460040E+05
   10.1375   9.9959173E+05   1.3839414E+06   9.9975331E+05   8.0340592E+05   1.1837001E+06   8.0447033E+05
   10.1500   9.9954198E+05   1.3839899E+06   9.9961763E+05   8.0336120E+05   1.1837295E+06   8.0432697E+05
   10.1625   9.9948461E+05   1.3840516E+06   9.9947384E+05   8.0330805E+05   1.1837752E+06   8.0417049E+05
   10.1750   9.9941940E+05   1.3841269E+06   9.9932185E+05   8.0324656E+05   1.1838371E+06   8.0400110E+05
   10.1875   9.9934646E+05   1.3842157E+06   9.9916186E+05   8.0317683E+05   1.1839153E+06   8.0381903E+05
   10.2000   9.9926578E+05   1.3843180E+06   9.9899397E+05   8.0309895E+05   1.1840097E+06   8.0362454E+05
   10.2125   9.9917737E+05   1.3844337E+06   9.9881825E+05   8.0301301E+05   1.1841202E+06   8.0341794E+05
   10.2250   9.9908126E+05   1.3845629E+06   9.9863475E+05   8.0291910E+05   1.1842469E+06   8.0319953E+05
   10.2375   9.9897749E+05   1.3847057E+06   9.9844351E+05   8.0281728E+05   1.1843897E+06   8.0296965E+05
   10.2500   9.9886608E+05   1.3848621E+06   9.9824456E+05   8.0270760E+05   1.1845484E+06   8.0272863E+05
   10.2625   9.9874708E+05   1.3850323E+06   9.9803791E+05   8.0259013E+05   1.1847232E+06   8.0247684E+05
   10.2750   9.9862032E+05   1.3852165E+06   9.9782333E+05   8.0246488E+05   1.1849139E+06   8.0221464E+05
   10.2875   9.9848616E+05   1.3854145E+06   9.9760114E+05   8.0233188E+05   1.1851205E+06   8.0194240E+05
   10.3000   9.9834448E+05   1.3856266E+06   9.9737114E+05   8.0219116E+05   1.1853430E+06   8.0166051E+05
   10.3125   9.9819549E+05   1.3858528E+06   9.9713347E+05   8.0204274E+05   1.1855814E+06   8.0136937E+05
   10.3250   9.9803930E+05   1.3860929E+06   9.9688816E+05   8.0188663E+05   1.1858357E+06   8.0106938E+05
   10.3375   9.9787609E+05   1.3863470E+06   9.9663532E+05   8.0172286E+05   1.1861056E+06   8.0076097E+05
   10.3500   9.9770605E+05   1.3866151E+06   9.9637505E+05   8.0155147E+05   1.1863913E+06   8.0044455E+05
   10.3625   9.9752939E+05   1.3868968E+06   9.9610749E+05   8.0137251E+05   1.1866924E+06   8.0012058E+05
   10.3750   9.9734633E+05   1.3871922E+06   9.9583281E+05   8.0118606E+05   1.1870090E+06   7.9978951E+05
   10.3875   9.9715712E+05   1.3875011E+06   9.9555119E+05   8.0099220E+05   1.1873408E+06   7.9945179E+05
   10.4000   9.9696180E+05   1.3878235E+06   9.9526263E+05   8.0079104E+05   1.1876876E+06   7.9910790E+05
   10.4125   9.9676087E+05   1.3881590E+06   9.9496758E+05   8.0058272E+05   1.1880492E+06   7.9875831E+05
   10.4250   9.9655439E+05   1.3885076E+06   9.9466609E+05   8.0036737E+05   1.1884253E+06   7.9840348E+05
   10.4375   9.9634266E+05   1.3888691E+06   9.9435845E+05   8.0014518E+05   1.1888156E+06   7.9804388E+05
   10.4500   9.9612589E+05   1.3892434E+06   9.9404488E+05   7.9991633E+05   1.1892199E+06   7.9767997E+05
   10.4625   9.9590430E+05   1.3896303E+06   9.9372561E+05   7.9968101E+05   1.1896379E+06   7.9731220E+05
   10.4750   9.9567805E+05   1.3900297E+06   9.9340088E+05   7.9943943E+05   1.1900691E+06   7.9694098E+05
   10.4875   9.9544735E+05   1.3904417E+06   9.9307091E+05   7.9919183E+05   1.1905135E+06   7.9656672E+05
   10.5000   9.9521235E+05   1.3908660E+06   9.9273597E+05   7.9893841E+05   1.1909705E+06   7.9618981E+05
   10.5125   9.9497320E+05   1.3913026E+06   9.9239632E+05   7.9867941E+05   1.1914400E+06   7.9581060E+05
   10.5250   9.9472990E+05   1.3917517E+06   9.9205208E+05   7.9841507E+05   1.1919218E+06   7.9542944E+05
   10.5375   9.9448279E+05   1.3922129E+06   9.9170375E+05   7.9814563E+05   1.1924154E+06   7.9504663E+05
   10.5500   9.9423189E+05   1.3926862E+06   9.9135151E+05   7.9787133E+05   1.1929207E+06   7.9466246E+05
   10.5625   9.9397742E+05   1.3931715E+06   9.9099579E+05   7.9759242E+05   1.1934374E+06   7.9427721E+05
   10.5750   9.9371953E+05   1.3936685E+06   9.9063695E+05   7.9730916E+05   1.1939652E+06   7.9389115E+05
   10.5875   9.9345842E+05   1.3941770E+06   9.9027543E+05   7.9702181E+05   1.1945040E+06   7.9350451E+05
   10.6000   9.9319429E+05   1.3946968E+06   9.8991168E+05   7.9673064E+05   1.1950534E+06   7.9311753E+05
   10.6125   9.9292737E+05   1.3952274E+06   9.8954618E+05   7.9643594E+05   1.1956131E+06   7.9273046E+05
   10.6250   9.9265787E+05   1.3957686E+06   9.8917943E+05   7.9613800E+05   1.1961829E+06   7.9234351E+05
   10.6375   9.9238604E+05   1.3963199E+06   9.8881196E+05   7.9583712E+05   1.1967626E+06   7.9195693E+05
   10.6500   9.9211201E+05   1.3968811E+06   9.8844417E+05   7.9553360E+05   1.1973517E+06   7.9157094E+05
   10.6625   9.9183618E+05   1.3974516E+06   9.8807673E+05   7.9522775E+05   1.1979499E+06   7.9118577E+05
   10.6750   9.9155869E+05   1.3980311E+06   9.8771007E+05   7.9491991E+05   1.1985570E+06   7.9080165E+05
   10.6875   9.9127982E+05   1.3986191E+06   9.8734474E+05   7.9461037E+05   1.1991727E+06   7.9041882E+05
   10.7000   9.9099981E+05   1.3992153E+06   9.8698120E+05   7.9429947E+05   1.1997965E+06   7.9003750E+05
   10.7125   9.9071888E+05   1.3998193E+06   9.8661993E+05   7.9398751E+05   1.2004282E+06   7.8965793E+05
   10.7250   9.9043725E+05   1.4004307E+06   9.8626136E+05   7.9367481E+05   1.2010674E+06   7.8928034E+05
   10.7375   9.9015514E+05   1.4010492E+06   9.8590591E+05   7.9336165E+05   1.2017138E+06   7.8890494E+05
   10.7500   9.8987273E+05   1.4016746E+06   9.8555394E+05   7.9304833E+05   1.2023672E+06   7.8853196E+05
   10.7625   9.8959022E+05   1.4023065E+06   9.8520582E+05   7.9273512E+05   1.2030272E+06   7.8816161E+05
   10.7750   9.8930775E+05   1.4029446E+06   9.8486181E+05   7.9242228E+05   1.2036937E+06   7.8779412E+05
   10.7875   9.8902557E+05   1.4035888E+06   9.8452230E+05   7.9211007E+05   1.2043662E+06   7.8742970E+05
   10.8000   9.8874384E+05   1.4042387E+06   9.8418753E+05   7.9179873E+05   1.2050446E+06   7.8706858E+05
   10.8125   9.8846278E+05   1.4048941E+06   9.8385781E+05   7.9148849E+05   1.2057285E+06   7.8671099E+05
   10.8250   9.8818260E+05   1.4055546E+06   9.8353343E+05   7.9117959E+05   1.2064178E+06   7.8635715E+05
   10.8375   9.8790353E+05   1.4062200E+06   9.8321464E+05   7.9087226E+05   1.2071122E+06   7.8600733E+05
   10.8500   9.8762581E+05   1.4068898E+06   9.8290173E+05   7.9056671E+05   1.2078113E+06   7.8566179E+05
   10.8625   9.8734970E+05   1.4075636E+06   9.8259497E+05   7.9026317E+05   1.2085149E+06   7.8532081E+05
   10.8750   9.8707545E+05   1.4082412E+06   9.8229461E+05   7.8996189E+05   1.2092226E+06   7.8498469E+05
   10.8875   9.8680334E+05   1.4089221E+06   9.8200092E+05   7.8966309E+05   1.2099341E+06   7.8465375E+05
   10.9000   9.8653362E+05   1.4096058E+06   9.8171412E+05   7.8936700E+05   1.2106490E+06   7.8432832E+05
   10.9125   9.8626658E+05   1.4102920E+06   9.8143447E+05   7.8907389E+05   1.2113669E+06   7.8400875E+05
   10.9250   9.8600245E+05   1.4109803E+06   9.8116216E+05   7.8878399E+05   1.2120873E+06   7.8369541E+05
   10.9375   9.8574150E+05   1.4116702E+06   9.8089740E+05   7.8849755E+05   1.2128099E+06   7.8338866E+05
   10.9500   9.8548394E+05   1.4123614E+06   9.8064033E+05   7.8821483E+05   1.2135342E+06   7.8308887E+05
   10.9625   9.8522998E+05   1.4130536E+06   9.8039111E+05   7.8793607E+05   1.2142597E+06   7.8279641E+05
   10.9750   9.8497982E+05   1.4137466E+06   9.8014984E+05   7.8766152E+05   1.2149861E+06   7.8251166E+05
   10.9875   9.8473362E+05   1.4144399E+06   9.7991662E+05   7.8739141E+05   1.2157128E+06   7.8223497E+05
   11.0000   9.8449152E+05   1.4151335E+06   9.7969149E+05   7.8712598E+05   1.2164394E+06   7.8196669E+05
   11.0125   9.8425366E+05   1.4158271E+06   9.7947450E+05   7.8686543E+05   1.2171655E+06   7.8170713E+05
   11.0250   9.8402018E+05   1.4165203E+06   9.7926572E+05   7.8660999E+05   1.2178907E+06   7.8145662E+05
   11.0375   9.8379113E+05   1.4172132E+06   9.7906512E+05   7.8635985E+05   1.2186146E+06   7.8121544E+05
   11.0500   9.8356665E+05   1.4179055E+06   9.7887273E+05   7.8611519E+05   1.2193369E+06   7.8098386E+05
   11.0625   9.8334682E+05   1.4185970E+06   9.7868857E+05   7.8587621E+05   1.2200571E+06   7.8076213E+05
   11.0750   9.8313173E+05   1.4192875E+06   9.7851264E+05   7.8564306E+05   1.2207751E+06   7.8055048E+05
   11.0875   9.8292148E+05   1.4199768E+06   9.7834498E+05   7.8541592E+05   1.2214903E+06   7.8034912E+05
   11.1000   9.8271619E+05   1.4206647E+06   9.7818563E+05   7.8519495E+05   1.2222025E+06   7.8015824E+05
   11.1125   9.8251595E+05   1.4213509E+06   9.7803464E+05   7.8498030E+05   1.2229114E+06   7.7997804E+05
   11.1250   9.8232090E+05   1.4220350E+06   9.7789207E+05   7.8477213E+05   1.2236166E+06   7.7980867E+05
   11.1375   9.8213116E+05   1.4227168E+06   9.7775801E+05   7.8457059E+05   1.2243179E+06   7.7965029E+05
   11.1500   9.8194696E+05   1.4233957E+06   9.7763263E+05   7.8437583E+05   1.2250148E+06   7.7950304E+05
   11.1625   9.8176832E+05   1.4240717E+06   9.7751591E+05   7.8418800E+05   1.2257071E+06   7.7936707E+05
   11.1750   9.8159544E+05   1.4247441E+06   9.7740802E+05   7.8400724E+05   1.2263944E+06   7.7924248E+05
   11.1875   9.8142841E+05   1.4254128E+06   9.7730900E+05   7.8383370E+05   1.2270764E+06   7.7912939E+05
   11.2000   9.8126735E+05   1.4260775E+06   9.7721893E+05   7.8366749E+05   1.2277527E+06   7.7902788E+05
   11.2125   9.8111237E+05   1.4267377E+06   9.7713787E+05   7.8350874E+05   1.2284231E+06   7.7893802E+05
   11.2250   9.8096353E+05   1.4273933E+06   9.7706585E+05   7.8335755E+05   1.2290873E+06   7.7885987E+05
   11.2375   9.8082093E+05   1.4280440E+06   9.7700288E+05   7.8321402E+05   1.2297449E+06   7.7879345E+05
   11.2500   9.8068461E+05   1.4286896E+06   9.7694896E+05   7.8307822E+05   1.2303956E+06   7.7873878E+05
   11.2625   9.8055462E+05   1.4293299E+06   9.7690406E+05   7.8295020E+05   1.2310394E+06   7.7869585E+05
   11.2750   9.8043117E+05   1.4299643E+06   9.7686831E+05   7.8283000E+05   1.2316758E+06   7.7866460E+05
   11.2875   9.8031410E+05   1.4305933E+06   9.7684144E+05   7.8271765E+05   1.2323048E+06   7.7864500E+05
   11.3000   9.8020358E+05   1.4312162E+06   9.7682352E+05   7.8261314E+05   1.2329261E+06   7.7863694E+05
   11.3125   9.8009960E+05   1.4318331E+06   9.7681442E+05   7.8251646E+05   1.2335397E+06   7.7864034E+05
   11.3250   9.8000222E+05   1.4324438E+06   9.7681406E+05   7.8242758E+05   1.2341452E+06   7.7865507E+05
   11.3375   9.7991148E+05   1.4330481E+06   9.7682237E+05   7.8234646E+05   1.2347428E+06   7.7868100E+05
   11.3500   9.7982745E+05   1.4336458E+06   9.7683924E+05   7.8227305E+05   1.2353321E+06   7.7871799E+05
   11.3625   9.7975020E+05   1.4342368E+06   9.7686460E+05   7.8220731E+05   1.2359131E+06   7.7876588E+05
   11.3750   9.7967982E+05   1.4348208E+06   9.7689837E+05   7.8214916E+05   1.2364856E+06   7.7882452E+05
